IOL_1A,R,DPIO,3,C2
IOL_1B,R,DPIO,3,B1
IOL_2A,R,DPIO,3,E4
IOL_2B,R,DPIO,3,D4
IOL_3A,R,DPIO,3,E3
IOL_3B,R,DPIO,3,C1
IOL_4A,R,DPIO,3,E5
IOL_4B,R,DPIO,3,D3
IOL_5A,R,DPIO,3,E6
IOL_5B,R,DPIO,3,D1
IOL_6A,R,DPIO,3,D2
IOL_6B,R,DPIO,3,E2
IOL_8A,R,DPIO,3,F5
IOL_8B,R,DPIO,3,F4
IOL_9A,R,DPIO,3,F3
IOL_9B,R,DPIO,3,F2
IOL_10A,R,DPIO,3,G2
IOL_10B,R,DPIO,3,F1
IOL_11A,R,DPIO,3,G3
IOL_11B,R,DPIO,3,G1
IOL_12A,R,DPIO,3,G5
IOL_12B,R,DPIO,3,H2
IOL_13A,R,DPIO,3,H6
IOL_13B_GBIN7,R,GBIN,3,G4
IOL_14A_GBIN6,R,GBIN,3,H5
IOL_14B,R,DPIO,3,H1
IOL_15A,R,DPIO,3,H3
IOL_15B,R,DPIO,3,J3
IOL_16A,R,DPIO,3,H4
IOL_16B,R,DPIO,3,J1
IOL_17A,R,DPIO,3,J5
IOL_17B,R,DPIO,3,J2
IOL_18A,R,DPIO,3,J4
IOL_18B,R,DPIO,3,K1
IOL_20A,R,DPIO,3,K3
IOL_20B,R,DPIO,3,L1
IOL_22A,R,DPIO,3,L3
IOL_22B,R,DPIO,3,M1
IOL_23A,R,DPIO,3,K5
IOL_23B,R,DPIO,3,M2
IOL_24A,R,DPIO,3,N2
IOL_24B,R,DPIO,3,M3
IOL_25A,R,DPIO,3,P1
IOL_25B,R,DPIO,3,K4
IOL_26A,R,DPIO,3,M4
IOL_26B,R,DPIO,3,L4
IOB_52,R,PIO,2,N3
IOB_53,R,PIO,2,P2
IOB_54,R,PIO,2,N4
IOB_55,R,PIO,2,R1
IOB_56,R,PIO,2,L5
IOB_57,R,PIO,2,R2
IOB_60,R,PIO,2,M5
IOB_61,R,PIO,2,R3
IOB_62,R,PIO,2,L6
IOB_63,R,PIO,2,P4
IOB_64,R,PIO,2,M6
IOB_65,R,PIO,2,R4
IOB_67,R,PIO,2,N5
IOB_69,R,PIO,2,P5
IOB_71,R,PIO,2,R5
IOB_72,R,PIO,2,L7
IOB_73,R,PIO,2,N6
IOB_75,R,PIO,2,M7
IOB_77,R,PIO,2,P6
IOB_78,R,PIO,2,M8
IOB_79,R,PIO,2,R6
IOB_81_GBIN5,R,GBIN,2,N7
IOB_82_GBIN4,R,GBIN,2,L9
IOB_83,R,PIO,2,P7
GNDPLL0,L,GNDPLL,GNDPLL,N8
VCCPLL0,L,VCCPLL,VCCPLL,L8
IOB_84,R,PIO,2,P8
IOB_85,R,PIO,2,M9
IOB_86,R,PIO,2,N9
IOB_87,R,PIO,2,K9
IOB_88,R,PIO,2,R9
IOB_89,R,PIO,2,L10
IOB_90,R,PIO,2,P9
IOB_91,R,PIO,2,N10
IOB_92,R,PIO,2,P10
IOB_94,R,PIO,2,R10
IOB_96,R,PIO,2,P11
IOB_98,R,PIO,2,R11
IOB_100,R,PIO,2,P13
IOB_102,R,PIO,2,R12
IOB_103_CBSEL0,R,PIO,2,K11
IOB_104_CBSEL1,R,PIO,2,P12
IOB_105_SDO,R,SPI,SPI,M11
IOB_106_SDI,R,SPI,SPI,L11
IOB_107_SCK,R,SPI,SPI,N12
IOB_108_SS,R,SPI,SPI,M12
IOR_109,R,PIO,1,R15
IOR_110,R,PIO,1,P15
IOR_111,R,PIO,1,R14
IOR_112,R,PIO,1,P14
IOR_113,R,PIO,1,M15
IOR_114,R,PIO,1,L12
IOR_115,R,PIO,1,M13
IOR_116,R,PIO,1,K12
IOR_117,R,PIO,1,K13
IOR_118,R,PIO,1,J10
IOR_119,R,PIO,1,L13
IOR_120,R,PIO,1,J12
IOR_121,R,PIO,1,L14
IOR_123,R,PIO,1,M14
IOR_125,R,PIO,1,K15
IOR_128,R,PIO,1,J11
IOR_129,R,PIO,1,J13
IOR_131,R,PIO,1,K14
IOR_133,R,PIO,1,J15
IOR_135,R,PIO,1,J14
IOR_136,R,PIO,1,H11
IOR_137,R,PIO,1,H14
IOR_138,R,PIO,1,H13
IOR_140_GBIN3,R,GBIN,1,H12
IOR_141_GBIN2,R,GBIN,1,G13
IOR_143,R,PIO,1,G15
IOR_144,R,PIO,1,G11
IOR_145,R,PIO,1,G14
IOR_146,R,PIO,1,G10
IOR_147,R,PIO,1,F14
IOR_148,R,PIO,1,G12
IOR_149,R,PIO,1,F15
IOR_151,R,PIO,1,F13
IOR_152,R,PIO,1,F12
IOR_153,R,PIO,1,E14
IOR_154,R,PIO,1,F11
IOR_155,R,PIO,1,D14
IOR_159,R,PIO,1,D15
IOR_160,R,PIO,1,D13
IOR_161,R,PIO,1,E13
IOR_165,R,PIO,1,C14
IOR_167,R,PIO,1,B15
IOT_168,R,PIO,0,B14
IOT_169,R,PIO,0,A15
IOT_170,R,PIO,0,C12
IOT_171,R,PIO,0,C13
IOT_172,R,PIO,0,E11
IOT_174,R,PIO,0,D11
IOT_176,R,PIO,0,B13
IOT_177,R,PIO,0,E10
IOT_178,R,PIO,0,D9
IOT_179,R,PIO,0,E9
IOT_180,R,PIO,0,B12
IOT_181,R,PIO,0,D10
IOT_182,R,PIO,0,C11
IOT_184,R,PIO,0,A11
IOT_185,R,PIO,0,B11
IOT_187,R,PIO,0,B10
IOT_189,R,PIO,0,A10
IOT_190,R,PIO,0,F9
IOT_191,R,PIO,0,C10
IOT_192,R,PIO,0,B8
IOT_193,R,PIO,0,C8
IOT_194,R,PIO,0,A9
IOT_195,R,PIO,0,B9
VCCPLL1,L,VCCPLL,VCCPLL,E8
GNDPLL1,L,GNDPLL,GNDPLL,E7
IOT_196,R,PIO,0,A8
IOT_197_GBIN1,R,GBIN,0,C9
IOT_198_GBIN0,R,GBIN,0,D8
IOT_201,R,PIO,0,B7
IOT_203,R,PIO,0,C6
IOT_205,R,PIO,0,A7
IOT_206,R,PIO,0,C7
IOT_207,R,PIO,0,A6
IOT_208,R,PIO,0,D7
IOT_209,R,PIO,0,B6
IOT_211,R,PIO,0,D6
IOT_212,R,PIO,0,F7
IOT_214,R,PIO,0,B5
IOT_216,R,PIO,0,A5
GND,L,GND,GND,A12
IOT_218,R,PIO,0,B4
GND,L,GND,GND,A4
IOT_219,R,PIO,0,C5
IOT_220,R,PIO,0,B3
GND,L,GND,GND,E15
IOT_221,R,PIO,0,D5
GND,L,GND,GND,G7
IOT_222,R,PIO,0,A2
GND,L,GND,GND,G8
IOT_223,R,PIO,0,C4
GND,L,GND,GND,G9
GND,L,GND,GND,H7
GND,L,GND,GND,H8
IOT_224,R,PIO,0,B2
GND,L,GND,GND,H9
IOT_225,R,PIO,0,C3
GND,L,GND,GND,J7
IOT_226,R,PIO,0,A1
GND,L,GND,GND,J8
GND,L,GND,GND,J9
GND,L,GND,GND,K2
GND,L,GND,GND,K7
GND,L,GND,GND,L15
GND,L,GND,GND,R7
VCC,L,VCC,VCC,A14
VCC,L,VCC,VCC,F10
VCC,L,VCC,VCC,F6
VCC,L,VCC,VCC,H15
VCC,L,VCC,VCC,K10
VCC,L,VCC,VCC,K6
VCC,L,VCC,VCC,L2
VCC,L,VCC,VCC,R8
VCCIO_0,L,VCCIO,VCCIO,A13
VCCIO_0,L,VCCIO,VCCIO,A3
VCCIO_0,L,VCCIO,VCCIO,F8
VCCIO_1,L,VCCIO,VCCIO,C15
VCCIO_1,L,VCCIO,VCCIO,H10
VCCIO_1,L,VCCIO,VCCIO,N15
VCCIO_2,L,VCCIO,VCCIO,K8
VCCIO_2,L,VCCIO,VCCIO,P3
VCCIO_2,L,VCCIO,VCCIO,R13
VCCIO_3,L,VCCIO,VCCIO,E1
VCCIO_3,L,VCCIO,VCCIO,G6
VCCIO_3,L,VCCIO,VCCIO,J6
VCCIO_3,L,VCCIO,VCCIO,N1
VPP_FAST,L,VPP,VPP,D12
VPP_2V5,L,VPP,VPP,E12
CRESET_B,L,CONFIG,2,N11
CDONE,L,CONFIG,2,M10
NC,B,NC,NC,N14
VCC_SPI,L,SPI,SPI,N13
